,PROCESSO,ROTULO_MANUAL,LEI
52694,06001305020148240019,SEG,artigo 3
52695,06001305020148240019,SEG,artigo 1025
52696,06001305020148240019,SEG,artigo 1026
52697,06001305020148240019,SEG,artigo 1022
52698,03020751720158240018,SEG,117/2004
52699,03020751720158240018,SEG,302/2005
52700,03020751720158240018,SEG,73/1966
52701,03020751720158240018,SEG,107/2004
52702,03020751720158240018,SEG,artigo 3
52703,03020751720158240018,SEG,artigo 1022
52704,03020751720158240018,SEG,artigo 1025
52705,03020751720158240018,SEG,artigo 1026
52706,03020751720158240018,SEG,117/2004
52707,03020751720158240018,SEG,302/2005
52708,03020751720158240018,SEG,73/1966
52709,03020751720158240018,SEG,107/2004
52710,03020751720158240018,SEG,artigo 3
52711,03020751720158240018,SEG,artigo 1022
52712,03020751720158240018,SEG,artigo 1025
52713,03020751720158240018,SEG,artigo 1026
52714,03020751720158240018,SEG,117/2004
52715,03020751720158240018,SEG,302/2005
52716,03020751720158240018,SEG,73/1966
52717,03020751720158240018,SEG,107/2004
52718,03020751720158240018,SEG,artigo 3
52719,03020751720158240018,SEG,artigo 1022
52720,03020751720158240018,SEG,artigo 1025
52721,03020751720158240018,SEG,artigo 1026
52722,40005384020188240000,RAI,artigo 1021
52723,40005384020188240000,RAI,artigo 655
52724,40005384020188240000,RAI,artigo 620
52725,40005384020188240000,RAI,artigo 1022
52726,40005384020188240000,RAI,artigo 1025
52727,40005384020188240000,RAI,artigo 1021
52728,40005384020188240000,RAI,artigo 655
52729,40005384020188240000,RAI,artigo 620
52730,40005384020188240000,RAI,artigo 1022
52731,40005384020188240000,RAI,artigo 1025
52732,01651495420138240000,EXP,artigo 475
52733,03009172120158240019,SEG,117/2004
52734,03009172120158240019,SEG,302/2005
52735,03009172120158240019,SEG,73/1966
52736,03009172120158240019,SEG,107/2004
52737,03009172120158240019,SEG,artigo 3
52738,03009172120158240019,SEG,artigo 1022
52739,03009172120158240019,SEG,artigo 1025
52740,03009172120158240019,SEG,artigo 1026
52741,03009172120158240019,SEG,117/2004
52742,03009172120158240019,SEG,302/2005
52743,03009172120158240019,SEG,73/1966
52744,03009172120158240019,SEG,107/2004
52745,03009172120158240019,SEG,artigo 3
52746,03009172120158240019,SEG,artigo 1022
52747,03009172120158240019,SEG,artigo 1025
52748,03009172120158240019,SEG,artigo 1026
52749,03009172120158240019,SEG,117/2004
52750,03009172120158240019,SEG,302/2005
52751,03009172120158240019,SEG,73/1966
52752,03009172120158240019,SEG,107/2004
52753,03009172120158240019,SEG,artigo 3
52754,03009172120158240019,SEG,artigo 1022
52755,03009172120158240019,SEG,artigo 1025
52756,03009172120158240019,SEG,artigo 1026
52757,00030646319968240018,TIT,artigo 274
52758,00030646319968240018,TIT,artigo 485
52759,03024297120178240018,SEG,117/2004
52760,03024297120178240018,SEG,302/2005
52761,03024297120178240018,SEG,73/1966
52762,03024297120178240018,SEG,107/2004
52763,03024297120178240018,SEG,artigo 3
52764,03101131820158240018,SEG,117/2004
52765,03101131820158240018,SEG,302/2005
52766,03101131820158240018,SEG,73/1966
52767,03101131820158240018,SEG,107/2004
52768,03101131820158240018,SEG,artigo 3
52769,00061933020138240067,BAN,22626/1933
52770,00061933020138240067,BAN,artigo 192
52771,00061933020138240067,BAN,artigo 192
52772,00061933020138240067,BAN,artigo 1022
52773,00061933020138240067,BAN,22626/1933
52774,00061933020138240067,BAN,artigo 192
52775,00061933020138240067,BAN,artigo 192
52776,00061933020138240067,BAN,artigo 1022
52777,05001470620138240022,BAN,artigo 10
52778,05001470620138240022,BAN,artigo 10
52779,05001470620138240022,BAN,artigo 1013
52780,05001470620138240022,BAN,artigo 1022
52781,05001470620138240022,BAN,artigo 1022
52782,05001470620138240022,BAN,artigo 10
52783,05001470620138240022,BAN,artigo 10
52784,05001470620138240022,BAN,artigo 1013
52785,05001470620138240022,BAN,artigo 1022
52786,05001470620138240022,BAN,artigo 1022
52787,03044525820158240018,SEG,117/2004
52788,03044525820158240018,SEG,302/2005
52789,03044525820158240018,SEG,73/1966
52790,03044525820158240018,SEG,107/2004
52791,03044525820158240018,SEG,artigo 3
52792,00181745820168240000,OIE,artigo 1022
52793,00181745820168240000,OIE,artigo 1022
52794,00012282019988240007,TIT,6830/1980
52795,00012282019988240007,TIT,artigo 921
52796,00012282019988240007,TIT,artigo 924
52797,00012282019988240007,TIT,artigo 40
52798,00012282019988240007,TIT,artigo 206
52799,00012282019988240007,TIT,artigo 791
52800,00012282019988240007,TIT,artigo 1056
52801,00012282019988240007,TIT,artigo 14
52802,01854051820138240000,EXP,4717/1965
52803,01854051820138240000,EXP,artigo 16
52804,01854051820138240000,EXP,4717/1965
52805,01854051820138240000,EXP,artigo 16
52806,01854051820138240000,EXP,4717/1965
52807,01854051820138240000,EXP,artigo 16
52808,01854051820138240000,EXP,4717/1965
52809,01854051820138240000,EXP,artigo 16
52810,01854051820138240000,EXP,4717/1965
52811,01854051820138240000,EXP,artigo 16
52812,01854051820138240000,EXP,4717/1965
52813,01854051820138240000,EXP,artigo 16
52814,01854051820138240000,EXP,4717/1965
52815,01854051820138240000,EXP,artigo 16
52816,01854051820138240000,EXP,4717/1965
52817,01854051820138240000,EXP,artigo 16
52818,01914780620138240000,EXP,artigo 65
52819,01914780620138240000,EXP,artigo 475
52820,01914780620138240000,EXP,artigo 65
52821,01914780620138240000,EXP,artigo 475
52822,03025213620148240024,BAN,artigo 160
52823,03025213620148240024,BAN,artigo 5
52824,03025213620148240024,BAN,artigo 160
52825,03025213620148240024,BAN,artigo 85
52826,03025213620148240024,BAN,artigo 160
52827,03025213620148240024,BAN,artigo 5
52828,03025213620148240024,BAN,artigo 160
52829,03025213620148240024,BAN,artigo 85
52830,03025213620148240024,BAN,artigo 160
52831,03025213620148240024,BAN,artigo 5
52832,03025213620148240024,BAN,artigo 160
52833,03025213620148240024,BAN,artigo 85
52834,03025213620148240024,BAN,artigo 160
52835,03025213620148240024,BAN,artigo 5
52836,03025213620148240024,BAN,artigo 160
52837,03025213620148240024,BAN,artigo 85
52838,03071601820148240018,SEG,302/2005
52839,03071601820148240018,SEG,117/2004
52840,03071601820148240018,SEG,artigo 757
52841,03071601820148240018,SEG,artigo 5
52842,00211782520128240039,OIG,artigo 373
52843,00211782520128240039,OIG,artigo 177
52844,00211782520128240039,OIG,artigo 240
52845,00211782520128240039,OIG,artigo 502
52846,00211782520128240039,OIG,artigo 85
52847,00211782520128240039,OIG,artigo 85
52848,03004649220168240018,SEG,117/2004
52849,03004649220168240018,SEG,302/2005
52850,03004649220168240018,SEG,73/1966
52851,03004649220168240018,SEG,107/2004
52852,03004649220168240018,SEG,artigo 3
52853,03003108120158240027,DMI,artigo 43
52854,03049762420178240038,BAN,artigo 85
52855,03049762420178240038,BAN,artigo 1022
52856,03049762420178240038,BAN,artigo 85
52857,03049762420178240038,BAN,artigo 1022
52858,01876734520138240000,EXP,4717/1965
52859,01876734520138240000,EXP,artigo 16
52860,01876734520138240000,EXP,4717/1965
52861,01876734520138240000,EXP,artigo 16
52862,01876734520138240000,EXP,4717/1965
52863,01876734520138240000,EXP,artigo 16
52864,01876734520138240000,EXP,4717/1965
52865,01876734520138240000,EXP,artigo 16
52866,01876734520138240000,EXP,4717/1965
52867,01876734520138240000,EXP,artigo 16
52868,01876734520138240000,EXP,4717/1965
52869,01876734520138240000,EXP,artigo 16
52870,01876734520138240000,EXP,4717/1965
52871,01876734520138240000,EXP,artigo 16
52872,01876734520138240000,EXP,4717/1965
52873,01876734520138240000,EXP,artigo 16
52874,05003659020118240026,DMI,artigo 85
52875,05003659020118240026,DMI,artigo 1022
52876,05003659020118240026,DMI,artigo 1022
52877,05003659020118240026,DMI,artigo 1022
52878,05003659020118240026,DMI,artigo 1022
52879,05003659020118240026,DMI,artigo 85
52880,05003659020118240026,DMI,artigo 1022
52881,05003659020118240026,DMI,artigo 1022
52882,05003659020118240026,DMI,artigo 1022
52883,05003659020118240026,DMI,artigo 1022
52884,05003659020118240026,DMI,artigo 85
52885,05003659020118240026,DMI,artigo 1022
52886,05003659020118240026,DMI,artigo 1022
52887,05003659020118240026,DMI,artigo 1022
52888,05003659020118240026,DMI,artigo 1022
52889,01194630520148240000,EXP,4717/1965
52890,01194630520148240000,EXP,artigo 16
52891,01194630520148240000,EXP,4717/1965
52892,01194630520148240000,EXP,artigo 16
52893,01194630520148240000,EXP,4717/1965
52894,01194630520148240000,EXP,artigo 16
52895,01194630520148240000,EXP,4717/1965
52896,01194630520148240000,EXP,artigo 16
52897,01194630520148240000,EXP,4717/1965
52898,01194630520148240000,EXP,artigo 16
52899,01194630520148240000,EXP,4717/1965
52900,01194630520148240000,EXP,artigo 16
52901,01194630520148240000,EXP,4717/1965
52902,01194630520148240000,EXP,artigo 16
52903,01194630520148240000,EXP,4717/1965
52904,01194630520148240000,EXP,artigo 16
52905,03095320320158240018,SEG,117/2004
52906,03095320320158240018,SEG,302/2005
52907,03095320320158240018,SEG,73/1966
52908,03095320320158240018,SEG,107/2004
52909,03095320320158240018,SEG,artigo 3
52910,00774295320088240023,OIE,6404/1976
52911,00774295320088240023,OIE,artigo 85
52912,00774295320088240023,OIE,artigo 205
52913,00774295320088240023,OIE,artigo 1022
52914,00774295320088240023,OIE,6404/1976
52915,00774295320088240023,OIE,artigo 85
52916,00774295320088240023,OIE,artigo 205
52917,00774295320088240023,OIE,artigo 1022
52918,00025366820128240050,EXP,artigo 1022
52919,00025366820128240050,EXP,artigo 1022
52920,00025366820128240050,EXP,artigo 1022
52921,00025366820128240050,EXP,artigo 1022
52922,00025366820128240050,EXP,artigo 1022
52923,00025366820128240050,EXP,artigo 1022
52924,00025366820128240050,EXP,artigo 1022
52925,00025366820128240050,EXP,artigo 1022
52926,00029516820128240012,DAN,7661/1945
52927,00029516820128240012,DAN,11101/2005
52928,00029516820128240012,DAN,artigo 932
52929,00029516820128240012,DAN,artigo 120
52930,00029516820128240012,DAN,artigo 1021
52931,00029516820128240012,DAN,artigo 120
52932,00029516820128240012,DAN,artigo 49
52933,00029516820128240012,DAN,artigo 1022
52934,00029516820128240012,DAN,7661/1945
52935,00029516820128240012,DAN,11101/2005
52936,00029516820128240012,DAN,artigo 932
52937,00029516820128240012,DAN,artigo 120
52938,00029516820128240012,DAN,artigo 1021
52939,00029516820128240012,DAN,artigo 120
52940,00029516820128240012,DAN,artigo 49
52941,00029516820128240012,DAN,artigo 1022
52942,03015841520168240005,TIT,1060/1950
52943,03015841520168240005,TIT,artigo 5
52944,03015841520168240005,TIT,artigo 85
52945,03015841520168240005,TIT,artigo 1022
52946,03015841520168240005,TIT,artigo 1022
52947,03015841520168240005,TIT,artigo 85
52948,03015841520168240005,TIT,1060/1950
52949,03015841520168240005,TIT,artigo 5
52950,03015841520168240005,TIT,artigo 85
52951,03015841520168240005,TIT,artigo 1022
52952,03015841520168240005,TIT,artigo 1022
52953,03015841520168240005,TIT,artigo 85
52954,00390555420078240038,SFH,artigo 1022
52955,00390555420078240038,SFH,artigo 1022
52956,00390555420078240038,SFH,artigo 1022
52957,00390555420078240038,SFH,artigo 1022
52958,00390555420078240038,SFH,artigo 1022
52959,00390555420078240038,SFH,artigo 1022
52960,00390555420078240038,SFH,artigo 1022
52961,00390555420078240038,SFH,artigo 1022
52962,00390555420078240038,SFH,artigo 1022
52963,00390555420078240038,SFH,artigo 1022
52964,00390555420078240038,SFH,artigo 1022
52965,00390555420078240038,SFH,artigo 1022
52966,00390555420078240038,SFH,artigo 1022
52967,00390555420078240038,SFH,artigo 1022
52968,00390555420078240038,SFH,artigo 1022
52969,00390555420078240038,SFH,artigo 1022
52970,00390555420078240038,SFH,artigo 1022
52971,00390555420078240038,SFH,artigo 1022
52972,00390555420078240038,SFH,artigo 1022
52973,00390555420078240038,SFH,artigo 1022
52974,00390555420078240038,SFH,artigo 1022
52975,00390555420078240038,SFH,artigo 1022
52976,00390555420078240038,SFH,artigo 1022
52977,00390555420078240038,SFH,artigo 1022
52978,00005872420148240087,DAN,artigo 429
52979,00005872420148240087,DAN,artigo 42
52980,00005872420148240087,DAN,artigo 42
52981,00035251620068240008,OIE,artigo 475
52982,00035251620068240008,OIE,artigo 794
52983,00035251620068240008,OIE,artigo 475
52984,03051555220178240039,FAM,artigo 1022
52985,03051555220178240039,FAM,artigo 1022
52986,03051555220178240039,FAM,artigo 489
52987,03051555220178240039,FAM,artigo 1022
52988,03051555220178240039,FAM,artigo 1022
52989,03051555220178240039,FAM,artigo 489
52990,00112237720098240005,DAN,artigo 5
52991,00112237720098240005,DAN,artigo 371
52992,00112237720098240005,DAN,artigo 85
52993,03113226120158240005,DAN,artigo 26
52994,03113226120158240005,DAN,artigo 1022
52995,03113226120158240005,DAN,artigo 26
52996,03113226120158240005,DAN,artigo 1022
52997,05011998020138240040,DAN,artigo 333
52998,00186753420128240038,TIT,8009/1990
52999,40282478420178240000,BAN,artigo 1022
53000,40282478420178240000,BAN,artigo 1022
53001,40282478420178240000,BAN,artigo 85
53002,40282478420178240000,BAN,artigo 1022
53003,40282478420178240000,BAN,artigo 1022
53004,40282478420178240000,BAN,artigo 85
53005,01217633720148240000,EXP,artigo 475
53006,01217633720148240000,EXP,artigo 1022
53007,01217633720148240000,EXP,artigo 475
53008,01217633720148240000,EXP,artigo 1022
53009,03093080220148240018,SEG,117/2004
53010,03093080220148240018,SEG,302/2005
53011,03093080220148240018,SEG,73/1966
53012,03093080220148240018,SEG,107/2004
53013,03093080220148240018,SEG,artigo 3
53014,03064636020158240018,SEG,302/2005
53015,03064636020158240018,SEG,117/2004
53016,03064636020158240018,SEG,artigo 757
53017,03064636020158240018,SEG,artigo 5
53018,03064636020158240018,SEG,302/2005
53019,03064636020158240018,SEG,117/2004
53020,03064636020158240018,SEG,artigo 757
53021,03064636020158240018,SEG,artigo 5
53022,03064636020158240018,SEG,302/2005
53023,03064636020158240018,SEG,117/2004
53024,03064636020158240018,SEG,artigo 757
53025,03064636020158240018,SEG,artigo 5
53026,03064636020158240018,SEG,302/2005
53027,03064636020158240018,SEG,117/2004
53028,03064636020158240018,SEG,artigo 757
53029,03064636020158240018,SEG,artigo 5
53030,00034284520088240008,OIE,artigo 523
53031,03053266220148240023,COM,8245/1991
53032,03053266220148240023,COM,artigo 54
53033,03053266220148240023,COM,artigo 85
53034,03053266220148240023,COM,8245/1991
53035,03053266220148240023,COM,8245/1991
53036,03053266220148240023,COM,artigo 54
53037,03053266220148240023,COM,artigo 85
53038,03053266220148240023,COM,8245/1991
53039,00226829620118240008,OIG,artigo 85
53040,40050567320188240000,EXP,artigo 523
53041,40050567320188240000,EXP,artigo 1026
53042,40010831320188240000,EXP,artigo 475
53043,00177331320138240023,DAN,artigo 55
53044,00177331320138240023,DAN,artigo 333
53045,00177331320138240023,DAN,artigo 373
53046,00177331320138240023,DAN,artigo 333
53047,00177331320138240023,DAN,artigo 489
53048,00177331320138240023,DAN,artigo 55
53049,00177331320138240023,DAN,artigo 333
53050,00177331320138240023,DAN,artigo 373
53051,00177331320138240023,DAN,artigo 333
53052,00177331320138240023,DAN,artigo 489
53053,00176664820138240023,DAN,artigo 55
53054,00176664820138240023,DAN,artigo 427
53055,00176664820138240023,DAN,artigo 472
53056,00176664820138240023,DAN,artigo 374
53057,00176664820138240023,DAN,artigo 334
53058,00176664820138240023,DAN,artigo 333
53059,00176664820138240023,DAN,artigo 373
53060,00176664820138240023,DAN,artigo 333
53061,00176664820138240023,DAN,artigo 489
53062,00176664820138240023,DAN,artigo 55
53063,00176664820138240023,DAN,artigo 427
53064,00176664820138240023,DAN,artigo 472
53065,00176664820138240023,DAN,artigo 374
53066,00176664820138240023,DAN,artigo 334
53067,00176664820138240023,DAN,artigo 333
53068,00176664820138240023,DAN,artigo 373
53069,00176664820138240023,DAN,artigo 333
53070,00176664820138240023,DAN,artigo 489
53071,00049512320138240039,OIG,artigo 177
53072,00049512320138240039,OIG,artigo 205
53073,00049512320138240039,OIG,artigo 2028
53074,00049512320138240039,OIG,artigo 206
53075,00049512320138240039,OIG,artigo 85
53076,00175001620138240023,DAN,artigo 55
53077,00175001620138240023,DAN,artigo 427
53078,00175001620138240023,DAN,artigo 472
53079,00175001620138240023,DAN,artigo 374
53080,00175001620138240023,DAN,artigo 334
53081,00175001620138240023,DAN,artigo 333
53082,00175001620138240023,DAN,artigo 373
53083,00175001620138240023,DAN,artigo 333
53084,00175001620138240023,DAN,artigo 489
53085,00175001620138240023,DAN,artigo 55
53086,00175001620138240023,DAN,artigo 427
53087,00175001620138240023,DAN,artigo 472
53088,00175001620138240023,DAN,artigo 374
53089,00175001620138240023,DAN,artigo 334
53090,00175001620138240023,DAN,artigo 333
53091,00175001620138240023,DAN,artigo 373
53092,00175001620138240023,DAN,artigo 333
53093,00175001620138240023,DAN,artigo 489
53094,00176405020138240023,DAN,artigo 55
53095,00176405020138240023,DAN,artigo 333
53096,00176405020138240023,DAN,artigo 373
53097,00176405020138240023,DAN,artigo 333
53098,00176405020138240023,DAN,artigo 489
53099,00176405020138240023,DAN,artigo 55
53100,00176405020138240023,DAN,artigo 333
53101,00176405020138240023,DAN,artigo 373
53102,00176405020138240023,DAN,artigo 333
53103,00176405020138240023,DAN,artigo 489
53104,00176690320138240023,DAN,artigo 55
53105,00176690320138240023,DAN,artigo 333
53106,00176690320138240023,DAN,artigo 373
53107,00176690320138240023,DAN,artigo 333
53108,00176690320138240023,DAN,artigo 489
53109,00176690320138240023,DAN,artigo 55
53110,00176690320138240023,DAN,artigo 333
53111,00176690320138240023,DAN,artigo 373
53112,00176690320138240023,DAN,artigo 333
53113,00176690320138240023,DAN,artigo 489
